x/c,    y/c
0.788325575,    -0.023090367
0.790187303,    -0.022627439
0.792048648,    -0.022162978
0.793909631,    -0.021697063
0.79577027  ,-0.021229777
0.797630584,    -0.020761202
0.799490596,    -0.020291427
0.801350327,    -0.019820539
0.803209798,    -0.019348629
0.805069033,    -0.01887579
0.806928057,    -0.018402119
0.808786893,    -0.017927713
0.810645567,    -0.017452672
0.812504105,    -0.0169771
0.814362534,    -0.016501103
0.816220883,    -0.01602479
0.818079178,    -0.01554827
0.81993745  ,-0.015071658
0.821795728,    -0.014595071
0.823654043,    -0.014118628
0.825512426,    -0.013642452
0.82737091  ,-0.013166667
0.829229527,    -0.012691404
0.831088311,    -0.012216792
0.832947295,    -0.011742968
0.834806515,    -0.011270069
0.836666006,    -0.010798237
0.838525805,    -0.010327617
0.840385946,    -0.009858357
0.842246469,    -0.00939061
0.844107411,    -0.008924531
0.845968809,    -0.00846028
0.847830703,    -0.007998021
0.849693132,    -0.007537921
0.851556135,    -0.007080152
0.853419752,    -0.006624889
0.855284023,    -0.006172314
0.85714899  ,-0.00572261
0.859014691,    -0.005275967
0.860881169,    -0.004832579
0.862748464,    -0.004392644
0.864616617,    -0.003956366
0.866485668,    -0.003523953
0.868355658,    -0.00309562
0.870226628,    -0.002671585
0.872098616,    -0.002252073
0.873971664,    -0.001837314
0.87584581  ,-0.001427544
0.877721091,    -0.001023005
0.879597546,    -0.000623944
0.881475211,    -0.000230616
0.883354121,    0.00015672
0.885234311,    0.000537797
0.887115813,    0.000912342
0.888998658,    0.001280074
0.890882876,    0.001640706
0.892768493,    0.001993946
0.894655536,    0.002339492
0.896544027,    0.002677035
0.898433986,    0.00300626
0.900325429,    0.003326844
0.902218372,    0.003638456
0.904112823,    0.003940757
0.90600879  ,0.004233402
0.907906276,    0.004516036
0.909805277,    0.004788297
0.911705788,    0.005049816
0.913607796,    0.005300214
0.915511283,    0.005539106
0.917416226,    0.005766098
0.919322594,    0.005980789
0.921230351,    0.00618277
0.923139452,    0.006371624
0.925049845,    0.006546928
0.926961469,    0.006708251
0.928874256,    0.006855154
0.930788126,    0.006987195
0.932702991,    0.007103922
0.934618752,    0.007204881
0.936535299,    0.007289609
0.938452512,    0.007357643
0.940370256,    0.007408512
0.942288388,    0.007441744
0.944206747,    0.007456867
0.946125164,    0.007453403
0.948043451,    0.007430876
0.949961409,    0.007388812
0.951878824,    0.007326738
0.953795466,    0.007244183
0.955711091,    0.007140682
0.95762544  ,0.007015776
0.959538237,    0.006869012
0.961449192,    0.006699947
0.963358    ,0.00650815
0.965264339,    0.006293201
0.967167875,    0.006054694
0.969068256,    0.005792238
0.97096512  ,0.005505463
0.972858089,    0.005194015
0.974746775,    0.004857563
0.976630776,    0.0044958
0.978509681,    0.004108441
0.980383071,    0.003695229
0.982250517,    0.003255935
0.984111584,    0.002790359
0.985965834,    0.002298332
0.987812823,    0.001779715
0.989652108,    0.001234404
0.991436521,    0.000677289
0.993051655,    0.000148738
0.994513857,    -0.000350019
0.995837894,    -0.000818512
0.997037087,    -0.00125686
0.998123455,    -0.001665624
0.999107836,    -0.002045694
1,  -0.002398193
